date,ILI,antigenic_drift,antigenic_shift,body_aches,caught_the_flu,child_fever_flu,chills,cough,diarrhea,early_flu_symptoms,fatigue,fever,flu,flu_in_elderly,flu_incubation_period,flu_medicine,flu_now,flu_season,flu_shot_near_me,flu_shot_schedule,flu_symptoms,flu_symptoms_in_children,flu_vaccine,flu_virus,h1n1,h3n2,headache,influenza,influenza_a,influenza_b,influenza_symptoms,influenza_vaccine,muscle_pain,nasal_congestion,nausea,oseltamivir,peak_flu_season,runny_nose,severe_flu,shortness_of_breath,sneezing,sore_throat,stomach_flu,swine_flu,tamiflu,vomiting,vomiting_flu,when_to_get_flu_shot 
7/12/09,1.18695,0,0,0.4024390243902439,0,0,1.2058823529411764,14.854585491704606,17.825502590045527,0,7.636363636363637,35.651005180091055,42.171773483149565,0,0.35,0.1363636363636363,0,0.1555555555555555,0,0,19.996557392679275,0.098360656,2.970917098340921,1.4854585491704606,18.963300627708005,0,17.825502590045527,7.427292745852303,1.1904761904761905,0.1341463414634146,0.1698113207547169,0.2741935483870967,2.827586206896552,0.3604651162790697,6.6,0.25,0,0.8409090909090909,0,1.4285714285714286,1.75,8.912751295022764,0.7894736842105263,42.171773483149565,4.456375647511382,4,0.08,0
7/19/09,1.13796,0,0,0.4268292682926829,0,0,1.2352941176470589,14.854585491704606,17.825502590045527,0,7.545454545454546,38.62192227843197,42.171773483149565,0,0.3,0.1363636363636363,0,0.2,0,0,17.13990633658224,0.1147540983606557,2.970917098340921,1.4854585491704606,18.963300627708005,0,17.825502590045527,7.427292745852303,1.1904761904761905,0.085365854,0.1698113207547169,0.080645161,2.862068965517241,0.3023255813953488,6.8,0.3,0,0.7727272727272727,0.1,1.3571428571428572,1.75,8.912751295022764,0.7894736842105263,42.171773483149565,5.941834196681842,4,0.09,0
7/26/09,1.15005,0,0,0.5853658536585366,0,0,1.1470588235294117,14.854585491704606,17.825502590045527,0,7.090909090909091,35.651005180091055,63.25766022472434,0,0.35,0.2045454545454545,0.089285714,0.3111111111111111,0,0,22.85320844877632,0,5.941834196681842,1.4854585491704606,25.28440083694401,0,19.310961139215987,7.427292745852303,1.2857142857142858,0.1463414634146341,0.1886792452830188,0.2903225806451613,2.793103448275862,0.3023255813953488,6.5,0.3,0,0.6590909090909091,0,1.4285714285714286,1.9166666666666667,8.912751295022764,1.0526315789473684,42.171773483149565,5.941834196681842,3.7857142857142856,0.11,0
8/2/09,1.11262,0,0,0.5,0,0,1.2058823529411764,14.854585491704606,17.825502590045527,0,6.909090909090909,34.165546630920595,42.171773483149565,0,0.35,0.1590909090909091,0,0.2666666666666666,0,0,17.13990633658224,0.098360656,4.456375647511382,1.4854585491704606,25.28440083694401,0,19.310961139215987,7.427292745852303,1.2857142857142858,0.1219512195121951,0.1509433962264151,0.3387096774193548,2.827586206896552,0.3023255813953488,6.5,0.4,0,0.6818181818181818,0,1.3928571428571428,1.5833333333333333,8.912751295022764,0.9473684210526316,42.171773483149565,4.456375647511382,3.642857142857143,0,0
8/9/09,1.16142,0,0,0.6341463414634146,0,0,1.2058823529411764,14.854585491704606,17.825502590045527,0,7.090909090909091,35.651005180091055,63.25766022472434,0,0.3,0.2954545454545454,0.089285714,0.3111111111111111,0,0,22.85320844877632,0.1475409836065573,5.941834196681842,1.4854585491704606,31.605501046180013,0,17.825502590045527,8.912751295022764,1.3333333333333333,0.1463414634146341,0.1698113207547169,0.2903225806451613,2.7241379310344827,0.3720930232558139,6.5,0.4,0,0.7954545454545454,0,1.3035714285714286,1.7083333333333333,8.912751295022764,1,42.171773483149565,5.941834196681842,3.928571428571429,0.1,0
8/16/09,1.64107,0,0,0.4268292682926829,0,0,1.1176470588235294,16.340044040875068,17.825502590045527,0.1,6.818181818181818,34.165546630920595,63.25766022472434,0,0.35,0.25,0,0.4,0,0,22.85320844877632,0.1311475409836065,8.912751295022764,2.970917098340921,28.44495094156201,0,17.825502590045527,8.912751295022764,1.3333333333333333,0.1463414634146341,0.2075471698113207,0.3709677419354839,2.7241379310344827,0.4302325581395348,6,0.25,0,0.9545454545454546,0,1.375,1.7083333333333333,8.912751295022764,1.0526315789473684,42.171773483149565,4.456375647511382,3.7857142857142856,0.11,0
8/23/09,2.47166,0,0,0.5121951219512195,0,0,1.2647058823529411,17.825502590045527,19.310961139215987,0.11,7.090909090909091,37.13646372926152,126.51532044944868,0,0.4,0.3181818181818182,0.125,0.7777777777777778,0,0.11,42.84976584145559,0.1475409836065573,14.854585491704606,2.970917098340921,53.72935177850602,0.1,19.310961139215987,10.398209844193223,1.380952380952381,0.1707317073170731,0.2075471698113207,0.4838709677419355,2.931034482758621,0.4418604651162791,6.5,0.45,0,1.0227272727272727,0.1,1.4642857142857142,1.8333333333333333,8.912751295022764,1.1578947368421053,84.34354696629913,5.941834196681842,3.7857142857142856,0,0
8/30/09,3.71969,0,0,0.6219512195121951,0,0.08,1.3823529411764706,17.825502590045527,17.825502590045527,0.22,6.909090909090909,40.10738082760244,147.6012071910235,0,0.6,0.4090909090909091,0.2142857142857142,0.8,0,0.22,57.13302112194079,0.2786885245901639,17.825502590045527,4.456375647511382,82.17430272006804,0.09,17.825502590045527,11.883668393363685,1.4285714285714286,0.2195121951219512,0.4339622641509434,0.8225806451612904,2.896551724137931,0.4302325581395348,6.2,0.4,0,1.2272727272727273,0.1,1.3571428571428572,2.0416666666666665,10.398209844193223,1.263157894736842,105.42943370787393,7.427292745852303,3.857142857142857,0.19,0.11
9/6/09,3.94975,0,0,0.5853658536585366,0,0,1.5,20.79641968838645,17.825502590045527,0.29,6.727272727272728,41.59283938,147.6012071910235,0,0.75,0.6363636363636364,0.25,0.8666666666666667,0,0.2,68.55962534632896,0.3278688524590163,17.825502590045527,4.456375647511382,85.33485282468604,0,17.825502590045527,11.883668393363685,1.5238095238095235,0.2317073170731707,0.3773584905660377,0.7258064516129032,2.896551724137931,0.4534883720930232,6.2,0.4,0,1.5,0.16,1.375,1.9583333333333333,11.883668393363685,1.263157894736842,105.42943370787393,8.912751295022764,3.7857142857142856,0.18,0
9/13/09,4.08756,0,0,0.5487804878048781,0,0,1.2352941176470589,22.281878237556903,17.825502590045527,0.29,7.636363636363637,47.53467357345474,168.68709393259826,0,1.1,0.6818181818181818,0.1964285714285714,0.9555555555555556,0,0.3,74.27292745852303,0.5081967213114754,20.79641968838645,4.456375647511382,88.49540292930403,0,19.310961139215987,14.854585491704606,1.6666666666666667,0.3170731707317073,0.6037735849056604,1.1935483870967742,2.5172413793103448,0.4883720930232558,6.3,0.45,0,1.5,0.17,1.375,1.8333333333333333,11.883668393363685,1.368421052631579,105.42943370787393,8.912751295022764,4,0.21,0.23
9/20/09,4.01897,0,0,0.7317073170731707,0,0,1.2941176470588236,22.281878237556903,17.825502590045527,0.39,7.545454545454546,47.53467357345474,168.68709393259826,0,1.6,0.7045454545454546,0.2678571428571428,1.0444444444444445,0,0.23,77.12957851462008,0.8688524590163934,22.281878237556903,4.456375647511382,91.65595303392205,0.08,19.310961139215987,14.854585491704606,1.9047619047619049,0.2317073170731707,0.4528301886792453,1.2580645161290325,2.827586206896552,0.5232558139534884,6.4,0.35,0,1.5454545454545454,0.13,1.4464285714285714,2.0416666666666665,11.883668393363685,1.3157894736842106,84.34354696629913,10.398209844193223,4.285714285714286,0.22,0.19
9/27/09,4.60362,0,0,0.6097560975609756,0,0.07,1.4705882352941178,23.76733678672737,16.340044040875068,0.37,7.636363636363637,50.50559067179567,189.77298067417303,0,1.85,0.7727272727272727,0.3035714285714285,0.8888888888888888,0,0.37,79.98622957,0.819672131,28.223712434238752,4.456375647511382,107.45870355701204,0,19.310961139215987,16.340044040875068,2.0476190476190474,0.3292682926829268,0.5471698113207547,1.435483870967742,2.7586206896551726,0.5,6.5,0.4,0,1.431818181818182,0.17,1.3214285714285714,2,11.883668393363685,1.3157894736842106,105.42943370787393,11.883668393363685,4.214285714285714,0.22,0.21
10/4/09,5.66087,0,0.08,0.8658536585365854,0,0.09,1.3529411764705883,25.25279533589784,17.825502590045527,0.35,9.090909090909092,54.96196631930704,231.9447541573226,0,2.55,0.8181818181818182,0.3035714285714285,1.0444444444444445,0,0.23,91.41283379510529,1.0491803278688523,43.07829792594335,4.456375647511382,148.54585491704606,0,19.310961139215987,17.825502590045527,2.4285714285714284,0.3414634146341463,0.6981132075471698,1.6129032258064515,2.931034482758621,0.686046512,6.6,0.4,0,1.431818181818182,0.22,1.5535714285714286,2.083333333333333,13.369126942534145,1.4210526315789471,126.51532044944868,14.854585491704606,4.214285714285714,0.27,0.14
10/11/09,6.81522,0,0,0.7804878048780488,0,0.22,1.4705882352941178,26.73825388506829,17.825502590045527,0.48,8.454545454545455,56.44742486847751,253.03064089889736,0,3.2,0.9318181818181818,0.3928571428571428,1.022222222222222,0,0.36,111.40939118778454,1.4262295081967211,46.04921502428428,5.941834196681842,180.15135596322608,0.09,22.281878237556903,17.825502590045527,3.0476190476190474,0.4024390243902439,0.7358490566037735,1.403225806451613,2.7241379310344827,0.6162790697674418,6.7,0.5,0,1.568181818181818,0.32,1.5535714285714286,2.1666666666666665,13.369126942534145,1.6842105263157894,147.6012071910235,17.825502590045527,4.5,0.37,0.15
10/18/09,7.61889,0,0,0.8902439024390244,0,0.15,1.588235294117647,29.70917098340921,16.340044040875068,0.57,8.272727272727273,59.41834196681842,316.2883011236217,0,3.75,1.181818181818182,0.5714285714285714,1.3111111111111111,0,0.39,131.4059485804638,1.639344262295082,59.41834196681842,5.941834196681842,290.7706096248561,0.08,19.310961139215987,19.310961139215987,3.2857142857142856,0.524390244,0.7924528301886793,1.3225806451612905,2.655172413793104,0.627906977,6.7,0.7,0,1.5,0.29,1.4285714285714286,2.208333333333333,14.854585491704606,1.6842105263157894,189.77298067417303,25.25279533589784,4.714285714285714,0.32,0.19
10/25/09,7.38836,0,0,0.8658536585365854,0,0.24,1.7058823529411764,29.70917098340921,16.340044040875068,0.65,7.909090909090909,56.44742486847751,316.2883011236217,0,3.75,1.181818181818182,0.6428571428571429,1.2666666666666666,0,0.4,122.8359954121727,1.4918032786885247,65.36017616350027,5.941834196681842,316.0550104618001,0,19.310961139215987,17.825502590045527,2.4761904761904763,0.4146341463414634,0.6792452830188679,1.2741935483870968,2.655172413793104,0.6046511627906976,6.5,0.65,0,1.4772727272727273,0.3,1.6607142857142858,2,13.369126942534145,1.736842105263158,189.77298067417303,23.76733678672737,4.571428571428571,0.35,0.14
11/1/09,6.33927,0,0,0.8536585365853658,0,0.2,1.7941176470588236,28.223712434238752,17.825502590045527,0.55,7.909090909090909,53.47650777013658,231.9447541573226,0,2.85,1,0.4107142857142857,1.1111111111111112,0,0.23,94.26948485120232,1.3934426229508197,51.99104922096612,4.456375647511382,268.6467588925301,0,20.79641968838645,16.340044040875068,2.333333333333333,0.3048780487804878,0.660377358,1.1129032258064515,2.6206896551724137,0.4883720930232558,6.7,0.6,0,1.4545454545454546,0.28,1.4821428571428572,2.083333333333333,13.369126942534145,1.5263157894736843,147.6012071910235,22.281878237556903,4.642857142857143,0.33,0.07
11/8/09,4.94349,0,0,0.7439024390243902,0,0.14,1.5588235294117647,28.223712434238752,25.25279533589784,0.39,7.545454545454546,53.47650777013658,168.68709393259826,0,2.05,0.7727272727272727,0.3571428571428571,0.8666666666666667,0,0.24,68.55962534632896,0.8524590163934426,37.13646372926152,4.456375647511382,202.27520669555207,0,19.310961139215987,13.369126942534145,1.5238095238095235,0.1951219512195122,0.490566038,0.8709677419354839,2.931034482758621,0.6162790697674418,6.8,0.4,0,1.4545454545454546,0.23,1.4642857142857142,4.166666666666667,14.854585491704606,1.4736842105263157,105.42943370787393,16.340044040875068,4.285714285714286,0.29,0.1
11/15/09,3.80996,0.07,0,0.7439024390243902,0,0.08,1.6470588235294117,25.25279533589784,17.825502590045527,0.29,7.090909090909091,47.53467357345474,126.51532044944868,0,1.35,0.5454545454545454,0.3392857142857143,0.6666666666666666,0,0.13,51.41971900974672,0.6721311475409836,25.25279533589784,2.970917098340921,148.54585491704606,0,19.310961139215987,10.398209844193223,1.0476190476190477,0.1585365853658536,0.3018867924528302,0.7258064516129032,2.793103448275862,0.5116279069767442,6.7,0.35,0,1.3409090909090908,0.19,1.625,2.708333333333333,13.369126942534145,1.4210526315789471,63.25766022472434,11.883668393363685,4.571428571428571,0.29,0
11/22/09,3.44106,0,0,0.6951219512195121,0,0,1.5588235294117647,25.25279533589784,17.825502590045527,0.22,5.818181818181818,44.56375647511381,84.34354696629913,0,0.95,0.4545454545454545,0.1785714285714285,0.3333333333333333,0,0.09,31.42316161706744,0.4918032786885246,14.854585491704606,1.4854585491704606,91.65595303392205,0,17.825502590045527,7.427292745852303,0.8571428571428571,0.1341463414634146,0.2452830188679245,0.3870967741935484,2.793103448275862,0.6162790697674418,6.2,0.25,0,1.25,0.15,1.375,2.083333333333333,13.369126942534145,1.4210526315789471,42.171773483149565,7.427292745852303,4.5,0.24,0
11/29/09,2.66773,0.12,0,0.6341463414634146,0,0,1.5588235294117647,23.76733678672737,16.340044040875068,0.1,7.090909090909091,43.07829792594335,63.25766022472434,0,0.6,0.4090909090909091,0.125,0.3111111111111111,0,0,25.70985950487336,0.360655738,13.369126942534145,1.4854585491704606,79.01375261545003,0,17.825502590045527,8.912751295022764,0.8095238095238095,0.073170732,0.2641509433962264,0.5,2.4827586206896552,0.6627906976744186,6.3,0.15,0,1.318181818181818,0.11,1.2142857142857142,2.208333333333333,13.369126942534145,1.4736842105263157,42.171773483149565,4.456375647511382,4.428571428571429,0.3,0
12/6/09,2.47183,0.08,0.13,0.6219512195121951,0,0,1.2352941176470589,20.79641968838645,14.854585491704606,0.13,6.090909090909091,40.10738082760244,63.25766022472434,0,0.4,0.3409090909090909,0.071428571,0.3333333333333333,0,0,22.85320844877632,0.3442622950819672,10.398209844193223,1.4854585491704606,69.53210230159603,0,17.825502590045527,5.941834196681842,0.6190476190476191,0.1219512195121951,0.2075471698113207,0.4193548387096774,2.2413793103448274,0.4883720930232558,5.9,0.1,0,1.4090909090909092,0.09,1.1785714285714286,2.4166666666666665,11.883668393363685,1.5263157894736843,21.085886741574782,2.970917098340921,4.357142857142857,0.19,0
12/13/09,2.345,0,0,0.5365853658536586,0,0,1.3529411764705883,23.76733678672737,14.854585491704606,0,5.909090909090909,40.10738082760244,42.171773483149565,0,0.35,0.3181818181818182,0.089285714,0.4,0,0,19.996557392679275,0.2950819672131147,10.398209844193223,1.4854585491704606,75.85320251083202,0,16.340044040875068,5.941834196681842,0.4285714285714285,0.1341463414634146,0.1698113207547169,0.3387096774193548,2.1724137931034484,0.6395348837209303,6.1,0.15,0,1.4545454545454546,0.09,1.1428571428571428,2.083333333333333,11.883668393363685,1.736842105263158,21.085886741574782,2.970917098340921,4.785714285714286,0.17,0
12/20/09,2.71435,0,0,0.5487804878048781,0,0,1.4705882352941178,25.25279533589784,16.340044040875068,0.09,5.2727272727272725,38.62192227843197,42.171773483149565,0,0.4,0.2954545454545454,0.089285714,0.1555555555555555,0,0,17.13990633658224,0.2295081967213114,4.456375647511382,1.4854585491704606,37.92660125541601,0,16.340044040875068,2.970917098340921,0.2857142857142857,0,0.1132075471698113,0.2096774193548387,2.2413793103448274,0.7906976744186046,6,0.15,0,1.5909090909090908,0,1.1964285714285714,2.375,13.369126942534145,2.5789473684210527,21.085886741574782,2.970917098340921,5.142857142857143,0.2,0
12/27/09,2.67667,0,0,0.7439024390243902,0,0,1.7058823529411764,26.73825388506829,20.79641968838645,0.11,6.090909090909091,40.10738082760244,42.171773483149565,0,0.35,0.3181818181818182,0.125,0.2444444444444444,0,0,19.996557392679275,0.1147540983606557,4.456375647511382,1.4854585491704606,34.76605115079801,0,19.310961139215987,2.970917098340921,0.2857142857142857,0,0.094339623,0.1129032258064516,2.7586206896551726,0.7093023255813954,7.2,0.1,0,1.8636363636363635,0.13,1.3214285714285714,2.2916666666666665,14.854585491704606,2.894736842105264,21.085886741574782,1.4854585491704606,5.714285714285714,0.32,0
1/3/10,1.98284,0,0,0.5853658536585366,0,0,1.4705882352941178,25.25279533589784,17.825502590045527,0.1,5.909090909090909,41.59283938,42.171773483149565,0.1178,0.2,0.3181818181818182,0,0.3555555555555555,0,0,14.283255280485198,0.1967213114754098,4.456375647511382,1.4854585491704606,37.92660125541601,0,22.281878237556903,4.456375647511382,0.2857142857142857,0,0.1886792452830188,0.3225806451612903,2.931034482758621,0.7906976744186046,6.6,0.1,0,1.6136363636363635,0,1.3392857142857142,2.25,13.369126942534145,2.526315789473684,21.085886741574782,1.4854585491704606,5.071428571428571,0.21,0
1/10/10,1.82749,0,0,0.5487804878048781,0,0,1.5588235294117647,22.281878237556903,17.825502590045527,0.1,5.909090909090909,43.07829792594335,42.171773483149565,0,0.2,0.2272727272727272,0.071428571,0.2888888888888888,0,0,11.42660422438816,0.1147540983606557,4.456375647511382,1.4854585491704606,34.76605115079801,0,17.825502590045527,4.456375647511382,0.3809523809523809,0.1219512195121951,0.1886792452830188,0.2419354838709677,2.6206896551724137,0.5930232558139535,6.3,0,0,1.3636363636363635,0,1.1785714285714286,2.083333333333333,10.398209844193223,2.526315789473684,21.085886741574782,1.4854585491704606,5.357142857142857,0.23,0
1/17/10,1.92606,0,0,0.6219512195121951,0,0.07,1.7647058823529411,23.76733678672737,19.310961139215987,0.12,6,43.07829792594335,21.085886741574782,0,0.2,0.1590909090909091,0.071428571,0.2666666666666666,0,0,11.42660422438816,0.2459016393442623,2.970917098340921,1.4854585491704606,25.28440083694401,0,17.825502590045527,4.456375647511382,0.3809523809523809,0.1097560975609756,0.1509433962264151,0.2580645161290322,2.7586206896551726,0.6162790697674418,6.6,0.1,0,1.3409090909090908,0,1.375,2.0416666666666665,10.398209844193223,2.3684210526315788,0,1.4854585491704606,5.357142857142857,0.19,0
1/24/10,1.92495,0,0,0.5609756097560976,0,0,1.411764705882353,20.79641968838645,16.340044040875068,0,6.2727272727272725,46.04921502428428,21.085886741574782,0,0.15,0.1818181818181818,0.071428571,0.2,0,0,11.42660422438816,0.1147540983606557,2.970917098340921,1.4854585491704606,22.12385073232601,0,19.310961139215987,4.456375647511382,0.3333333333333333,0,0.1886792452830188,0.2741935483870967,2.7241379310344827,0.6511627906976745,6.7,0,0,1.318181818181818,0,1.4285714285714286,1.875,11.883668393363685,2.3157894736842106,0,1.4854585491704606,5,0.18,0
1/31/10,2.08877,0,0,0.573170732,0,0,1.411764705882353,22.281878237556903,16.340044040875068,0,6.363636363636363,46.04921502428428,21.085886741574782,0,0.15,0.2272727272727272,0,0.2666666666666666,0,0,8.569953168,0.1147540983606557,1.4854585491704606,1.4854585491704606,15.802750523090006,0,17.825502590045527,4.456375647511382,0.4285714285714285,0,0.1698113207547169,0.2096774193548387,2.689655172413793,0.5930232558139535,6.4,0,0,1.3409090909090908,0,1.2142857142857142,1.8333333333333333,11.883668393363685,2.3684210526315788,0,1.4854585491704606,4.928571428571429,0.18,0
2/7/10,2.03434,0,0,0.5487804878048781,0,0,1.5,23.76733678672737,17.825502590045527,0,6.2727272727272725,46.04921502428428,21.085886741574782,0,0.1,0.25,0,0.1555555555555555,0,0,8.569953168,0.2131147540983606,1.4854585491704606,1.4854585491704606,15.802750523090006,0,17.825502590045527,4.456375647511382,0.3333333333333333,0.073170732,0.2075471698113207,0.1612903225806451,2.689655172413793,0.6511627906976745,6.4,0.05,0,1.25,0,1.4285714285714286,1.875,13.369126942534145,2.526315789473684,0,1.4854585491704606,5.214285714285714,0.23,0
2/14/10,1.97649,0,0,0.6219512195121951,0,0,1.7647058823529411,23.76733678672737,17.825502590045527,0,7,46.04921502428428,21.085886741574782,0,0.15,0.3181818181818182,0,0.2444444444444444,0,0,8.569953168,0.1311475409836065,1.4854585491704606,1.4854585491704606,12.642200418472004,0,20.79641968838645,4.456375647511382,0.3333333333333333,0.097560976,0.1886792452830188,0.2419354838709677,2.862068965517241,0.6395348837209303,7,0,0,1.4545454545454546,0.09,1.4642857142857142,2.083333333333333,13.369126942534145,2.473684210526316,0,1.4854585491704606,5.428571428571429,0.19,0
2/21/10,1.99362,0,0,0.6097560975609756,0,0,1.5294117647058822,22.281878237556903,19.310961139215987,0,6.909090909090909,46.04921502428428,21.085886741574782,0,0.1,0.1818181818181818,0,0.2222222222222222,0,0,8.569953168,0.098360656,1.4854585491704606,1.4854585491704606,12.642200418472004,0,19.310961139215987,4.456375647511382,0.3809523809523809,0.097560976,0.1132075471698113,0.2258064516129032,2.655172413793104,0.6511627906976745,6.7,0.1,0.0433048,1.3863636363636365,0.07,1.4285714285714286,1.875,13.369126942534145,2.6842105263157894,0,1.4854585491704606,5.285714285714286,0.2,0
2/28/10,1.85383,0,0,0.6097560975609756,0,0,1.5588235294117647,20.79641968838645,19.310961139215987,0,7,44.56375647511381,21.085886741574782,0,0.15,0.1363636363636363,0,0.2222222222222222,0,0,8.569953168,0.1311475409836065,1.4854585491704606,1.4854585491704606,9.481650313854002,0,17.825502590045527,4.456375647511382,0.4761904761904761,0.1097560975609756,0.1509433962264151,0.1774193548387097,2.862068965517241,0.6627906976744186,7,0.05,0,1.3409090909090908,0,1.5714285714285714,1.9583333333333333,13.369126942534145,2.526315789473684,0,1.4854585491704606,5.214285714285714,0.23,0
3/7/10,1.8673,0,0,0.5853658536585366,0,0,1.7352941176470589,23.76733678672737,19.310961139215987,0,7.181818181818182,46.04921502428428,21.085886741574782,0,0.15,0.1363636363636363,0,0.2222222222222222,0,0,5.713302112,0.06557377,1.4854585491704606,1.4854585491704606,9.481650313854002,0,17.825502590045527,4.456375647511382,0.4761904761904761,0,0.2075471698113207,0.2096774193548387,2.793103448275862,0.7558139534883721,6.3,0,0,1.2954545454545454,0,1.4821428571428572,2.0416666666666665,11.883668393363685,2.210526315789474,0,1.4854585491704606,5.214285714285714,0.15,0
3/14/10,1.69987,0,0,0.6707317073170732,0,0,1.5,20.79641968838645,17.825502590045527,0,6.545454545454546,47.53467357345474,21.085886741574782,0,0.2,0.1590909090909091,0,0.2,0,0,5.713302112,0.081967213,1.4854585491704606,1.4854585491704606,9.481650313854002,0,17.825502590045527,4.456375647511382,0.3809523809523809,0,0.1320754716981132,0.1612903225806451,2.862068965517241,0.7093023255813954,6.6,0.1,0,1.318181818181818,0,1.5714285714285714,2,13.369126942534145,2.1052631578947367,0,1.4854585491704606,5.071428571428571,0.17,0
3/21/10,1.49741,0,0,0.6341463414634146,0,0,1.4705882352941178,20.79641968838645,19.310961139215987,0,6.818181818181818,46.04921502428428,21.085886741574782,0,0,0.1363636363636363,0,0.2,0,0,5.713302112,0.081967213,1.4854585491704606,1.4854585491704606,12.642200418472004,0,17.825502590045527,4.456375647511382,0.5238095238095238,0,0.1698113207547169,0.1935483870967742,2.931034482758621,0.6976744186046512,6.1,0.1,0,1.2954545454545454,0,1.4642857142857142,2.0416666666666665,11.883668393363685,2,0,1.4854585491704606,4.571428571428571,0.16,0
3/28/10,1.45112,0,0,0.5975609756097561,0,0,1.411764705882353,20.79641968838645,19.310961139215987,0,7.090909090909091,44.56375647511381,21.085886741574782,0,0.1,0.1136363636363636,0,0.1333333333333333,0,0,5.713302112,0.081967213,1.4854585491704606,1.4854585491704606,9.481650313854002,0,17.825502590045527,4.456375647511382,0.4285714285714285,0.097560976,0.1509433962264151,0.2258064516129032,2.896551724137931,0.5,6.4,0.1,0,1.0454545454545454,0,1.4642857142857142,1.9583333333333333,11.883668393363685,1.947368421052632,0,1.4854585491704606,4.785714285714286,0.09,0
4/4/10,1.20715,0,0,0.7439024390243902,0,0,1.2352941176470589,19.310961139215987,19.310961139215987,0,7.363636363636363,43.07829792594335,21.085886741574782,0,0.05,0.1136363636363636,0,0.1555555555555555,0,0,2.856651056,0.06557377,1.4854585491704606,1.4854585491704606,12.642200418472004,0,17.825502590045527,4.456375647511382,0.4285714285714285,0,0.1509433962264151,0.1612903225806451,2.793103448275862,0.6162790697674418,6.5,0,0,1.0909090909090908,0,1.4285714285714286,1.9166666666666667,11.883668393363685,1.8421052631578947,0,0,4.714285714285714,0.1,0
4/11/10,1.17415,0,0,0.5609756097560976,0,0,1.3823529411764706,19.310961139215987,19.310961139215987,0,7.272727272727272,47.53467357345474,21.085886741574782,0,0,0.1136363636363636,0,0.2,0,0,2.856651056,0,1.4854585491704606,1.4854585491704606,12.642200418472004,0,19.310961139215987,4.456375647511382,0.4761904761904761,0.097560976,0.1320754716981132,0.1612903225806451,2.793103448275862,0.6511627906976745,6.3,0,0,1.1136363636363635,0.09,1.375,1.8333333333333333,11.883668393363685,1.631578947368421,0,0,4.714285714285714,0.1,0
4/18/10,1.16207,0,0,0.524390244,0,0,1.411764705882353,19.310961139215987,17.825502590045527,0,7.090909090909091,46.04921502428428,0,0,0.05,0.068181818,0,0.2,0,0,2.856651056,0,1.4854585491704606,1.4854585491704606,12.642200418472004,0,17.825502590045527,4.456375647511382,0.5238095238095238,0,0.1886792452830188,0.1612903225806451,2.896551724137931,0.5697674418604651,6.2,0,0,1.1136363636363635,0,1.2142857142857142,2.083333333333333,11.883668393363685,1.4210526315789471,0,0,4.5,0,0
4/25/10,1.17213,0,0,0.5121951219512195,0,0,1.2647058823529411,19.310961139215987,17.825502590045527,0,7.454545454545454,47.53467357345474,0,0,0,0.1136363636363636,0,0.1333333333333333,0,0,2.856651056,0,1.4854585491704606,0,9.481650313854002,0,19.310961139215987,4.456375647511382,0.3809523809523809,0.085365854,0.1509433962264151,0.2741935483870967,2.6206896551724137,0.4534883720930232,6.1,0,0,1.1363636363636365,0,1.2678571428571428,1.8333333333333333,11.883668393363685,1.3157894736842106,0,0,4.428571428571429,0.09,0
5/2/10,1.12168,0,0,0.5609756097560976,0,0,1.3235294117647058,20.79641968838645,17.825502590045527,0,7,46.04921502428428,0,0,0,0,0,0.1111111111111111,0,0,2.856651056,0,1.4854585491704606,0,6.321100209236002,0,17.825502590045527,4.456375647511382,0.4761904761904761,0,0.1132075471698113,0.1935483870967742,2.9655172413793105,0.4767441860465116,6.2,0.05,0,1.1136363636363635,0,1.3571428571428572,1.8333333333333333,11.883668393363685,1.263157894736842,0,0,4.571428571428571,0.08,0
5/9/10,1.14981,0,0,0.7195121951219512,0,0,1.2352941176470589,20.79641968838645,17.825502590045527,0,7.545454545454546,46.04921502428428,0,0,0,0.090909091,0,0.088888889,0,0,2.856651056,0,0,0,6.321100209236002,0,17.825502590045527,2.970917098340921,0.3333333333333333,0,0.1698113207547169,0.1129032258064516,2.896551724137931,0.5930232558139535,6.5,0,0,0.9772727272727272,0,1.3928571428571428,1.8333333333333333,11.883668393363685,1.368421052631579,0,0,4.5,0.08,0
5/16/10,1.13328,0,0,0.5975609756097561,0,0,1.1764705882352942,19.310961139215987,19.310961139215987,0,7.454545454545454,44.56375647511381,0,0,0,0.1363636363636363,0,0.1111111111111111,0,0,2.856651056,0,0,0,6.321100209236002,0,19.310961139215987,2.970917098340921,0.3333333333333333,0,0.094339623,0.1774193548387097,2.793103448275862,0.5116279069767442,6.6,0,0,0.9090909090909092,0,1.5178571428571428,1.7916666666666667,11.883668393363685,1.3157894736842106,0,0,4.642857142857143,0.1,0
5/23/10,1.08171,0,0,0.4634146341463415,0,0,1.2058823529411764,19.310961139215987,17.825502590045527,0.08,6.636363636363637,46.04921502428428,0,0,0,0.1136363636363636,0,0.088888889,0,0,2.856651056,0,0,0,6.321100209236002,0,17.825502590045527,2.970917098340921,0.3333333333333333,0,0.094339623,0.1451612903225806,2.5517241379310347,0.4767441860465116,5.9,0.1,0,0.8636363636363636,0,1.2678571428571428,1.6666666666666667,11.883668393363685,1.2105263157894737,0,0,4.357142857142857,0,0
